Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-002810,2023-06-26,2023,6,Q2,Summer,CUST-07065,Male,New,Europe,Italy,Home & Kitchen,Furniture,Study Desk,363.12,1,0.05,344.96,222.26,122.7,35.57,99.23,Overnight,12,Credit Card,Delivered
ORD-002811,2022-01-25,2022,1,Q1,Winter,CUST-03527,Male,VIP,Asia,China,Clothing,Men's Wear,Hoodie Sweatshirt,21.43,6,0.1,115.72,80.04,35.68,30.83,92.12,Overnight,20,Cash on Delivery,Returned
ORD-002812,2024-01-27,2024,1,Q1,Winter,CUST-06465,Male,New,Europe,Germany,Electronics,Smartphones,Xiaomi 13,1122.39,4,0.15,3816.13,2453.87,1362.26,35.7,77.59,Overnight,6,Credit Card,Processing
ORD-002813,2021-09-27,2021,9,Q3,Fall,CUST-03296,Female,VIP,Middle East,UAE,Books & Media,Books,Thinking Fast and Slow,29.56,5,0.05,140.41,89.45,50.96,36.29,41.87,Express,15,Google Pay,Returned
ORD-002814,2023-03-20,2023,3,Q1,Spring,CUST-03630,Male,Regular,North America,Canada,Clothing,Women's Wear,Yoga Pants,82.2,1,0.15,69.87,42.4,27.47,39.32,8.16,Economy,4,Bank Transfer,Delivered
ORD-002815,2023-06-22,2023,6,Q2,Summer,CUST-01742,Male,New,North America,Mexico,Beauty & Health,Skincare,Retinol Night Cream,42.88,1,0.5,21.44,30.77,-9.33,-43.52,3.71,Economy,6,Cash on Delivery,Delivered
ORD-002816,2023-12-02,2023,12,Q4,Winter,CUST-07889,Male,Regular,Europe,UK,Beauty & Health,Skincare,Vitamin C Serum,89.14,2,0.4,106.97,98.0,8.97,8.39,34.7,Express,6,Bank Transfer,Delivered
ORD-002817,2022-06-12,2022,6,Q2,Summer,CUST-07641,Male,Regular,Europe,Italy,Clothing,Women's Wear,Maxi Skirt,100.21,1,0.25,75.16,45.35,29.81,39.66,20.82,Express,6,Credit Card,Delivered
ORD-002818,2022-06-09,2022,6,Q2,Summer,CUST-02040,Female,Premium,Asia,China,Home & Kitchen,Kitchen Tools,Knife Block Set,21.09,1,0.0,21.09,14.59,6.5,30.82,72.44,Overnight,19,Google Pay,Delivered
ORD-002819,2023-07-26,2023,7,Q3,Summer,CUST-03746,Male,Premium,Asia,Japan,Beauty & Health,Skincare,Moisturizing Cream,38.81,5,0.15,164.94,90.85,74.09,44.92,37.27,Express,10,Cash on Delivery,Returned
ORD-002820,2021-06-11,2021,6,Q2,Summer,CUST-07939,Male,Premium,North America,Mexico,Books & Media,Books,The Psychology of Money,10.73,1,0.25,8.05,8.0,0.05,0.62,73.83,Overnight,3,Bank Transfer,Delivered
ORD-002821,2023-07-14,2023,7,Q3,Summer,CUST-04659,Male,VIP,Middle East,Egypt,Electronics,Smartphones,Google Pixel 7,844.04,4,0.2,2700.93,2065.81,635.12,23.51,71.77,Overnight,18,Debit Card,Delivered
ORD-002822,2022-11-30,2022,11,Q4,Fall,CUST-01078,Male,Regular,North America,Canada,Clothing,Men's Wear,Formal Shirt,42.33,1,0.5,21.16,23.64,-2.48,-11.72,70.99,Overnight,7,Credit Card,Delivered
ORD-002823,2023-08-02,2023,8,Q3,Summer,CUST-03483,Male,Premium,North America,USA,Beauty & Health,Supplements,Collagen Peptides,62.86,1,0.5,31.43,32.86,-1.43,-4.55,46.53,Express,4,Bank Transfer,Processing
ORD-002824,2021-07-19,2021,7,Q3,Summer,CUST-03108,Male,Regular,Middle East,Egypt,Books & Media,Books,Rich Dad Poor Dad,28.9,3,0.0,86.7,53.86,32.84,37.88,4.87,Economy,15,Credit Card,Delivered
ORD-002825,2023-08-25,2023,8,Q3,Summer,CUST-03422,Female,Premium,Middle East,Egypt,Home & Kitchen,Appliances,Air Fryer 5.5L,109.08,2,0.2,174.53,114.85,59.68,34.19,5.08,Economy,10,PayPal,Delivered
ORD-002826,2023-11-20,2023,11,Q4,Fall,CUST-04633,Female,Regular,Europe,France,Beauty & Health,Skincare,Sunscreen SPF50,89.48,3,0.3,187.91,167.58,20.33,10.82,5.4,Economy,10,Credit Card,Delivered
ORD-002827,2022-07-09,2022,7,Q3,Summer,CUST-03890,Male,Premium,North America,USA,Books & Media,Books,Rich Dad Poor Dad,28.07,2,0.0,56.14,26.76,29.38,52.33,16.89,Standard,9,Credit Card,Returned
ORD-002828,2022-03-10,2022,3,Q1,Spring,CUST-07356,Female,Regular,North America,Canada,Electronics,Headphones,JBL Tune 760NC,145.47,1,0.0,145.47,78.91,66.56,45.76,11.59,Standard,4,Credit Card,Processing
ORD-002829,2023-10-02,2023,10,Q4,Fall,CUST-07364,Male,Regular,Asia,China,Beauty & Health,Supplements,Multivitamin Pack,76.71,5,0.25,287.66,271.18,16.48,5.73,14.39,Standard,17,Credit Card,Cancelled
ORD-002830,2024-07-29,2024,7,Q3,Summer,CUST-03277,Female,New,Asia,India,Beauty & Health,Supplements,Multivitamin Pack,18.76,3,0.15,47.84,30.51,17.33,36.22,6.08,Economy,19,Apple Pay,Delivered
ORD-002831,2022-06-09,2022,6,Q2,Summer,CUST-01721,Male,VIP,Middle East,UAE,Home & Kitchen,Kitchen Tools,Storage Container Set,96.94,1,0.0,96.94,50.93,46.01,47.46,25.56,Express,8,Bank Transfer,Delivered
ORD-002832,2024-01-20,2024,1,Q1,Winter,CUST-05707,Male,Regular,Europe,Spain,Home & Kitchen,Kitchen Tools,Cutting Board Set,118.6,2,0.4,142.32,164.88,-22.56,-15.85,7.99,Economy,10,Cash on Delivery,Delivered
ORD-002833,2023-08-19,2023,8,Q3,Summer,CUST-07517,Male,Regular,Asia,Japan,Books & Media,Software,Adobe Creative Cloud,224.49,4,0.4,538.78,582.03,-43.25,-8.03,94.85,Overnight,17,Google Pay,Returned
ORD-002834,2023-10-22,2023,10,Q4,Fall,CUST-02685,Female,New,Asia,South Korea,Beauty & Health,Skincare,Retinol Night Cream,70.16,5,0.25,263.1,199.67,63.43,24.11,92.69,Overnight,25,Credit Card,Delivered
ORD-002835,2021-10-17,2021,10,Q4,Fall,CUST-03511,Female,Premium,Asia,India,Clothing,Women's Wear,High-Waist Jeans,64.28,3,0.4,115.7,92.54,23.16,20.02,3.01,Economy,24,Cash on Delivery,Returned
ORD-002836,2024-02-26,2024,2,Q1,Winter,CUST-04117,Female,Regular,North America,Mexico,Beauty & Health,Supplements,Multivitamin Pack,63.98,1,0.4,38.39,30.36,8.03,20.92,46.82,Express,5,Debit Card,Cancelled
ORD-002837,2023-09-05,2023,9,Q3,Fall,CUST-03609,Male,Regular,North America,Mexico,Books & Media,Books,Atomic Habits,23.45,1,0.4,14.07,14.04,0.03,0.21,71.02,Overnight,10,Bank Transfer,Delivered
ORD-002838,2024-07-20,2024,7,Q3,Summer,CUST-07757,Male,Regular,Middle East,Egypt,Beauty & Health,Skincare,Hyaluronic Acid,62.17,1,0.2,49.74,37.02,12.72,25.57,5.82,Economy,14,Credit Card,Delivered
ORD-002839,2023-07-20,2023,7,Q3,Summer,CUST-03097,Female,Regular,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,23.76,1,0.15,20.2,17.79,2.41,11.93,10.4,Standard,7,Bank Transfer,Cancelled
ORD-002840,2023-10-29,2023,10,Q4,Fall,CUST-07113,Female,Premium,Europe,Italy,Books & Media,Software,VPN Premium 1Y,206.82,1,0.0,206.82,116.04,90.78,43.89,97.49,Overnight,9,Debit Card,Delivered
ORD-002841,2022-08-16,2022,8,Q3,Summer,CUST-03797,Male,Regular,Europe,UK,Beauty & Health,Supplements,Multivitamin Pack,28.68,2,0.15,48.76,37.68,11.08,22.72,51.32,Overnight,14,Bank Transfer,Returned
ORD-002842,2024-05-11,2024,5,Q2,Spring,CUST-05557,Female,Regular,Europe,Italy,Clothing,Women's Wear,Maxi Skirt,35.26,1,0.5,17.63,23.34,-5.71,-32.39,6.57,Economy,13,Bank Transfer,Returned
ORD-002843,2022-04-09,2022,4,Q2,Spring,CUST-07643,Male,Regular,Asia,India,Books & Media,Software,Microsoft Office 365,189.14,4,0.5,378.28,563.45,-185.17,-48.95,32.29,Express,23,Cash on Delivery,Returned
ORD-002844,2023-05-15,2023,5,Q2,Spring,CUST-05941,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Omega-3 Fish Oil,50.16,6,0.5,150.48,217.09,-66.61,-44.27,52.31,Overnight,14,Apple Pay,Delivered
ORD-002845,2022-04-13,2022,4,Q2,Spring,CUST-03358,Male,New,Middle East,Saudi Arabia,Clothing,Women's Wear,Maxi Skirt,132.93,3,0.25,299.09,260.9,38.19,12.77,74.55,Overnight,13,Credit Card,Delivered
ORD-002846,2022-08-13,2022,8,Q3,Summer,CUST-01295,Male,Premium,Asia,China,Clothing,Footwear,Vans Old Skool,137.29,1,0.0,137.29,96.98,40.31,29.36,80.37,Overnight,21,Google Pay,Delivered
ORD-002847,2023-10-07,2023,10,Q4,Fall,CUST-01173,Male,Regular,Europe,Germany,Home & Kitchen,Furniture,Study Desk,327.74,2,0.0,655.48,389.43,266.05,40.59,12.17,Standard,5,PayPal,Delivered
ORD-002848,2023-12-01,2023,12,Q4,Winter,CUST-06107,Female,Regular,Europe,Italy,Books & Media,Books,The Psychology of Money,16.26,1,0.25,12.2,8.78,3.42,28.03,42.74,Express,9,Google Pay,Delivered
ORD-002849,2023-03-29,2023,3,Q1,Spring,CUST-04444,Female,Regular,North America,Mexico,Electronics,Tablets,Huawei MatePad 11,756.77,2,0.4,908.12,959.51,-51.39,-5.66,37.17,Express,7,PayPal,Delivered
ORD-002850,2024-09-21,2024,9,Q3,Fall,CUST-01672,Male,Regular,Middle East,Jordan,Electronics,Laptops,ASUS ZenBook,1478.08,1,0.4,886.85,1066.74,-179.89,-20.28,79.51,Overnight,8,Cash on Delivery,Delivered
ORD-002851,2022-10-26,2022,10,Q4,Fall,CUST-07775,Male,New,Asia,South Korea,Clothing,Footwear,Nike Air Max,198.92,2,0.4,238.7,292.66,-53.96,-22.61,57.71,Overnight,19,Bank Transfer,Delivered
ORD-002852,2023-07-07,2023,7,Q3,Summer,CUST-03510,Female,Regular,Asia,China,Beauty & Health,Supplements,Omega-3 Fish Oil,72.63,1,0.3,50.84,43.6,7.24,14.24,7.76,Economy,17,Bank Transfer,Delivered
ORD-002853,2024-05-12,2024,5,Q2,Spring,CUST-02297,Female,Regular,North America,Canada,Electronics,Laptops,Lenovo ThinkPad X1,1502.31,1,0.0,1502.31,984.22,518.09,34.49,44.42,Express,9,Cash on Delivery,Delivered
ORD-002854,2024-04-16,2024,4,Q2,Spring,CUST-04232,Female,VIP,Middle East,Egypt,Home & Kitchen,Appliances,Coffee Maker,144.62,1,0.4,86.77,91.38,-4.61,-5.31,40.73,Express,9,Google Pay,Delivered
ORD-002855,2023-09-17,2023,9,Q3,Fall,CUST-03106,Female,New,Asia,South Korea,Books & Media,Software,Photo Editing Suite,38.23,6,0.0,229.38,162.06,67.32,29.35,35.19,Express,25,Apple Pay,Cancelled
ORD-002856,2022-05-17,2022,5,Q2,Spring,CUST-03568,Male,Regular,Europe,Spain,Electronics,Smartphones,Xiaomi 13,316.21,8,0.2,2023.74,1673.35,350.39,17.31,8.93,Economy,11,Credit Card,Delivered
ORD-002857,2023-04-03,2023,4,Q2,Spring,CUST-04769,Male,New,Middle East,UAE,Beauty & Health,Skincare,Vitamin C Serum,63.26,7,0.0,442.82,217.96,224.86,50.78,53.87,Overnight,7,Credit Card,Delivered
ORD-002858,2023-10-02,2023,10,Q4,Fall,CUST-03384,Female,Regular,Europe,Italy,Books & Media,Software,Microsoft Office 365,200.94,1,0.05,190.89,117.94,72.95,38.22,71.89,Overnight,6,Cash on Delivery,Delivered
ORD-002859,2022-06-15,2022,6,Q2,Summer,CUST-06892,Female,New,North America,Mexico,Home & Kitchen,Appliances,Air Fryer 5.5L,187.26,1,0.15,159.17,96.01,63.16,39.68,5.46,Standard,4,Debit Card,Delivered
ORD-002860,2022-01-08,2022,1,Q1,Winter,CUST-06440,Female,Regular,Asia,India,Beauty & Health,Supplements,Vitamin D3,77.04,1,0.0,77.04,53.45,23.59,30.62,15.86,Standard,12,Google Pay,Delivered
ORD-002861,2022-01-31,2022,1,Q1,Winter,CUST-02745,Female,Regular,Europe,UK,Electronics,Tablets,Lenovo Tab P12,544.11,2,0.0,1088.22,751.5,336.72,30.94,48.31,Express,12,PayPal,Cancelled
ORD-002862,2024-01-04,2024,1,Q1,Winter,CUST-07775,Male,Regular,Middle East,Kuwait,Beauty & Health,Skincare,Vitamin C Serum,77.32,1,0.0,77.32,37.06,40.26,52.07,32.41,Express,8,Bank Transfer,Processing
ORD-002863,2022-03-17,2022,3,Q1,Spring,CUST-02401,Female,Regular,Middle East,Egypt,Home & Kitchen,Appliances,Air Fryer 5.5L,142.3,3,0.05,405.56,259.24,146.32,36.08,9.41,Economy,7,Debit Card,Delivered
ORD-002864,2022-06-27,2022,6,Q2,Summer,CUST-03587,Male,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,127.66,1,0.25,95.75,60.64,35.11,36.67,66.95,Overnight,4,Bank Transfer,Delivered
ORD-002865,2022-05-14,2022,5,Q2,Spring,CUST-07544,Female,VIP,Europe,Italy,Books & Media,Software,Photo Editing Suite,242.41,6,0.5,727.23,831.85,-104.62,-14.39,6.8,Economy,8,Apple Pay,Cancelled
ORD-002866,2024-01-28,2024,1,Q1,Winter,CUST-01067,Female,Regular,Middle East,Jordan,Beauty & Health,Supplements,Whey Protein 2kg,70.08,2,0.1,126.14,101.45,24.69,19.57,29.5,Express,12,PayPal,Delivered
ORD-002867,2023-09-17,2023,9,Q3,Fall,CUST-01867,Male,VIP,Asia,India,Beauty & Health,Supplements,Whey Protein 2kg,40.14,2,0.1,72.25,52.09,20.16,27.9,4.7,Economy,18,Cash on Delivery,Returned
ORD-002868,2023-10-03,2023,10,Q4,Fall,CUST-05089,Female,Premium,Middle East,Kuwait,Electronics,Smartphones,Xiaomi 13,805.58,3,0.0,2416.74,1364.99,1051.75,43.52,19.21,Standard,16,Apple Pay,Delivered
ORD-002869,2023-08-27,2023,8,Q3,Summer,CUST-01748,Female,Regular,Middle East,UAE,Books & Media,Books,Rich Dad Poor Dad,24.76,1,0.3,17.33,13.98,3.35,19.33,63.54,Overnight,11,Bank Transfer,Delivered
ORD-002870,2021-08-30,2021,8,Q3,Summer,CUST-01530,Female,Regular,North America,Mexico,Books & Media,Software,Microsoft Office 365,192.21,2,0.25,288.31,264.21,24.1,8.36,15.5,Standard,3,PayPal,Returned
ORD-002871,2024-04-10,2024,4,Q2,Spring,CUST-04366,Male,Regular,Asia,India,Books & Media,Software,Microsoft Office 365,114.46,2,0.1,206.03,163.3,42.73,20.74,57.15,Overnight,12,PayPal,Delivered
ORD-002872,2024-02-07,2024,2,Q1,Winter,CUST-04489,Female,New,Asia,Singapore,Beauty & Health,Supplements,Collagen Peptides,20.11,10,0.5,100.55,91.14,9.41,9.36,18.53,Standard,17,Apple Pay,Delivered
ORD-002873,2022-05-10,2022,5,Q2,Spring,CUST-03641,Male,Regular,Middle East,Egypt,Clothing,Footwear,Vans Old Skool,108.72,3,0.0,326.16,213.62,112.54,34.5,17.98,Standard,8,Cash on Delivery,Returned
ORD-002874,2023-10-01,2023,10,Q4,Fall,CUST-04876,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,65.02,8,0.25,390.12,288.36,101.76,26.08,5.08,Standard,10,Google Pay,Delivered
ORD-002875,2024-09-26,2024,9,Q3,Fall,CUST-02075,Male,New,Asia,South Korea,Home & Kitchen,Furniture,TV Stand,307.14,3,0.3,644.99,587.44,57.55,8.92,11.5,Standard,25,Bank Transfer,Delivered
ORD-002876,2022-08-26,2022,8,Q3,Summer,CUST-04706,Male,Premium,North America,Mexico,Clothing,Footwear,Adidas Ultraboost,94.91,4,0.0,379.64,200.33,179.31,47.23,23.32,Express,5,Google Pay,Returned
ORD-002877,2022-02-04,2022,2,Q1,Winter,CUST-03828,Female,Regular,Middle East,UAE,Books & Media,Books,The Psychology of Money,22.68,4,0.25,68.04,65.63,2.41,3.54,7.56,Standard,7,Bank Transfer,Returned
ORD-002878,2024-05-05,2024,5,Q2,Spring,CUST-01786,Male,New,Asia,China,Beauty & Health,Skincare,Vitamin C Serum,24.11,2,0.0,48.22,26.65,21.57,44.73,12.98,Standard,23,Google Pay,Delivered
ORD-002879,2023-08-29,2023,8,Q3,Summer,CUST-06884,Male,VIP,Asia,China,Clothing,Women's Wear,Maxi Skirt,126.74,2,0.0,253.48,174.3,79.18,31.24,16.03,Standard,22,Credit Card,Delivered
ORD-002880,2023-03-20,2023,3,Q1,Spring,CUST-04568,Female,Regular,North America,Canada,Home & Kitchen,Furniture,Study Desk,262.91,1,0.4,157.75,126.64,31.11,19.72,9.19,Economy,4,Google Pay,Delivered
ORD-002881,2023-12-06,2023,12,Q4,Winter,CUST-05206,Female,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,139.7,7,0.05,929.0,553.23,375.77,40.45,62.17,Overnight,9,PayPal,Delivered
ORD-002882,2024-06-19,2024,6,Q2,Summer,CUST-05580,Female,Regular,North America,Canada,Books & Media,Books,The Psychology of Money,19.79,1,0.1,17.81,11.04,6.77,38.01,50.92,Overnight,10,Cash on Delivery,Processing
ORD-002883,2024-03-22,2024,3,Q1,Spring,CUST-01036,Female,Premium,Middle East,UAE,Books & Media,Software,Adobe Creative Cloud,207.96,3,0.3,436.72,451.96,-15.24,-3.49,19.73,Standard,17,Debit Card,Returned
ORD-002884,2022-09-07,2022,9,Q3,Fall,CUST-02844,Female,Premium,Europe,UK,Home & Kitchen,Kitchen Tools,Cutting Board Set,148.96,1,0.05,141.51,105.09,36.42,25.74,9.15,Standard,5,Credit Card,Returned
ORD-002885,2022-09-25,2022,9,Q3,Fall,CUST-03331,Female,VIP,Europe,Italy,Books & Media,Software,Adobe Creative Cloud,108.28,6,0.4,389.81,460.4,-70.59,-18.11,81.19,Overnight,5,Google Pay,Delivered
ORD-002886,2023-08-30,2023,8,Q3,Summer,CUST-02309,Female,Premium,North America,USA,Home & Kitchen,Kitchen Tools,Storage Container Set,125.89,3,0.0,377.67,199.73,177.94,47.12,7.24,Economy,3,Debit Card,Delivered
ORD-002887,2022-09-12,2022,9,Q3,Fall,CUST-03447,Female,Regular,North America,USA,Electronics,Laptops,MacBook Air M2,1902.69,3,0.0,5708.07,3117.71,2590.36,45.38,95.78,Overnight,8,Google Pay,Returned
ORD-002888,2021-07-24,2021,7,Q3,Summer,CUST-02341,Female,Premium,Europe,Spain,Electronics,Headphones,AirPods Pro,199.65,2,0.0,399.3,225.54,173.76,43.52,89.2,Overnight,12,PayPal,Delivered
ORD-002889,2023-08-26,2023,8,Q3,Summer,CUST-03071,Female,Regular,Middle East,UAE,Electronics,Headphones,AirPods Pro,366.72,1,0.15,311.71,173.05,138.66,44.48,7.83,Standard,9,Credit Card,Returned
ORD-002890,2024-01-29,2024,1,Q1,Winter,CUST-03939,Male,Regular,North America,Mexico,Books & Media,Software,Antivirus Pro,23.1,1,0.15,19.64,11.24,8.4,42.77,54.39,Overnight,3,Credit Card,Delivered
ORD-002891,2023-09-14,2023,9,Q3,Fall,CUST-07863,Male,Regular,Middle East,UAE,Electronics,Smartphones,OnePlus 11,532.46,2,0.0,1064.92,791.51,273.41,25.67,71.39,Overnight,16,Cash on Delivery,Delivered
ORD-002892,2023-08-02,2023,8,Q3,Summer,CUST-02663,Male,New,Middle East,Jordan,Beauty & Health,Supplements,Collagen Peptides,24.45,1,0.2,19.56,15.12,4.44,22.7,35.33,Express,16,PayPal,Processing
ORD-002893,2021-06-08,2021,6,Q2,Summer,CUST-04595,Male,Regular,Middle East,Jordan,Home & Kitchen,Appliances,Coffee Maker,192.74,6,0.2,925.15,859.96,65.19,7.05,32.34,Express,7,Debit Card,Delivered
ORD-002894,2022-09-27,2022,9,Q3,Fall,CUST-04189,Female,Regular,Europe,France,Clothing,Women's Wear,High-Waist Jeans,98.49,4,0.1,354.56,250.04,104.52,29.48,13.51,Standard,11,Apple Pay,Delivered
ORD-002895,2024-12-10,2024,12,Q4,Winter,CUST-05521,Male,Premium,Middle East,Egypt,Clothing,Women's Wear,Blouse Top,107.49,1,0.05,102.12,51.08,51.04,49.98,68.64,Overnight,13,Credit Card,Returned
ORD-002896,2022-09-22,2022,9,Q3,Fall,CUST-04365,Male,Regular,North America,Mexico,Books & Media,Software,Adobe Creative Cloud,230.71,3,0.2,553.7,457.06,96.64,17.45,6.94,Economy,10,Bank Transfer,Delivered
ORD-002897,2024-08-04,2024,8,Q3,Summer,CUST-04166,Male,Regular,Europe,Spain,Clothing,Men's Wear,Classic T-Shirt,44.53,6,0.05,253.82,139.52,114.3,45.03,23.11,Express,14,Debit Card,Delivered
ORD-002898,2023-05-17,2023,5,Q2,Spring,CUST-05219,Female,VIP,Middle East,Saudi Arabia,Books & Media,Books,Rich Dad Poor Dad,10.48,4,0.0,41.92,19.17,22.75,54.27,9.43,Economy,13,Credit Card,Returned
ORD-002899,2022-03-27,2022,3,Q1,Spring,CUST-03923,Male,VIP,Asia,South Korea,Clothing,Women's Wear,Summer Dress,115.45,8,0.25,692.7,502.76,189.94,27.42,32.4,Express,10,PayPal,Returned
ORD-002900,2024-08-02,2024,8,Q3,Summer,CUST-01412,Female,Premium,North America,USA,Electronics,Laptops,Dell XPS 15,960.82,1,0.0,960.82,595.01,365.81,38.07,28.84,Express,10,Credit Card,Returned
ORD-002901,2022-10-31,2022,10,Q4,Fall,CUST-05140,Male,Premium,Asia,China,Beauty & Health,Skincare,Vitamin C Serum,10.25,1,0.3,7.17,6.64,0.53,7.39,5.68,Economy,15,Google Pay,Cancelled
ORD-002902,2022-09-29,2022,9,Q3,Fall,CUST-06954,Male,Premium,North America,USA,Beauty & Health,Skincare,Vitamin C Serum,40.27,4,0.2,128.86,113.73,15.13,11.74,6.7,Economy,7,PayPal,Returned
ORD-002903,2023-01-22,2023,1,Q1,Winter,CUST-06171,Female,Regular,North America,Mexico,Home & Kitchen,Furniture,Bedside Table,341.86,1,0.0,341.86,197.15,144.71,42.33,6.77,Economy,5,Bank Transfer,Cancelled
ORD-002904,2022-12-16,2022,12,Q4,Winter,CUST-06061,Female,Regular,North America,Mexico,Books & Media,Software,Photo Editing Suite,121.86,9,0.05,1041.9,534.11,507.79,48.74,27.93,Express,3,Debit Card,Returned
ORD-002905,2023-08-28,2023,8,Q3,Summer,CUST-04750,Male,Premium,Middle East,Jordan,Beauty & Health,Skincare,Sunscreen SPF50,81.79,2,0.3,114.51,85.72,28.79,25.14,76.96,Overnight,18,Credit Card,Delivered
ORD-002906,2022-05-14,2022,5,Q2,Spring,CUST-06242,Female,Regular,Asia,South Korea,Electronics,Laptops,MacBook Air M2,1872.94,9,0.3,11799.52,11063.28,736.24,6.24,4.38,Economy,20,PayPal,Processing
ORD-002907,2024-01-27,2024,1,Q1,Winter,CUST-04426,Female,Regular,Europe,France,Electronics,Tablets,Huawei MatePad 11,158.18,1,0.05,150.27,92.3,57.97,38.58,33.16,Express,7,Debit Card,Delivered
ORD-002908,2021-11-20,2021,11,Q4,Fall,CUST-01978,Female,Premium,Asia,China,Home & Kitchen,Furniture,TV Stand,361.07,1,0.5,180.53,173.14,7.39,4.09,9.26,Standard,15,Apple Pay,Delivered
ORD-002909,2022-02-28,2022,2,Q1,Winter,CUST-03882,Female,Premium,North America,Canada,Home & Kitchen,Furniture,Study Desk,393.19,2,0.1,707.74,411.97,295.77,41.79,33.49,Express,3,Apple Pay,Delivered
ORD-002910,2024-05-31,2024,5,Q2,Spring,CUST-04622,Female,Regular,Asia,Japan,Electronics,Headphones,Sony WH-1000XM5,352.56,2,0.25,528.84,427.48,101.36,19.17,16.46,Standard,20,Apple Pay,Delivered
ORD-002911,2024-02-18,2024,2,Q1,Winter,CUST-03814,Female,Regular,Middle East,Jordan,Clothing,Men's Wear,Chino Pants,79.52,2,0.25,119.28,95.95,23.33,19.56,81.56,Overnight,12,Debit Card,Delivered
ORD-002912,2023-10-26,2023,10,Q4,Fall,CUST-04868,Female,Regular,North America,Canada,Books & Media,Software,VPN Premium 1Y,124.52,3,0.4,224.14,188.12,36.02,16.07,24.06,Express,9,Apple Pay,Processing
ORD-002913,2022-05-25,2022,5,Q2,Spring,CUST-05305,Male,Regular,Europe,Italy,Electronics,Smartphones,Xiaomi 13,1190.15,2,0.1,2142.27,1145.55,996.72,46.53,36.71,Express,13,Google Pay,Delivered
ORD-002914,2023-09-03,2023,9,Q3,Fall,CUST-04528,Male,Regular,Middle East,Jordan,Clothing,Footwear,Converse Chuck Taylor,128.71,1,0.0,128.71,63.91,64.8,50.35,3.49,Economy,13,PayPal,Delivered
ORD-002915,2023-01-05,2023,1,Q1,Winter,CUST-06783,Female,New,Middle East,Saudi Arabia,Beauty & Health,Supplements,Multivitamin Pack,32.46,2,0.3,45.44,30.22,15.22,33.49,7.21,Economy,8,PayPal,Delivered
ORD-002916,2024-11-11,2024,11,Q4,Fall,CUST-04379,Female,Premium,North America,USA,Clothing,Women's Wear,High-Waist Jeans,100.75,2,0.0,201.5,129.82,71.68,35.57,7.23,Standard,9,Bank Transfer,Delivered
ORD-002917,2024-01-23,2024,1,Q1,Winter,CUST-04213,Female,New,North America,USA,Books & Media,Software,Adobe Creative Cloud,85.49,2,0.0,170.98,106.0,64.98,38.0,13.96,Standard,9,Cash on Delivery,Delivered
ORD-002918,2024-01-05,2024,1,Q1,Winter,CUST-06361,Female,Regular,North America,Canada,Home & Kitchen,Furniture,Bedside Table,566.46,2,0.05,1076.27,522.98,553.29,51.41,92.71,Overnight,5,Cash on Delivery,Processing
ORD-002919,2024-04-05,2024,4,Q2,Spring,CUST-02293,Male,Premium,Asia,China,Clothing,Men's Wear,Formal Shirt,33.99,2,0.0,67.98,37.52,30.46,44.81,12.49,Standard,16,Apple Pay,Delivered
ORD-002920,2023-08-08,2023,8,Q3,Summer,CUST-02748,Female,Regular,Asia,India,Beauty & Health,Skincare,Vitamin C Serum,69.96,3,0.0,209.88,133.94,75.94,36.18,17.21,Standard,12,Bank Transfer,Delivered
ORD-002921,2023-03-01,2023,3,Q1,Spring,CUST-07248,Female,Premium,Asia,South Korea,Home & Kitchen,Appliances,Air Fryer 5.5L,139.93,1,0.0,139.93,69.17,70.76,50.57,62.26,Overnight,19,PayPal,Delivered
ORD-002922,2022-01-09,2022,1,Q1,Winter,CUST-01121,Male,New,Asia,Japan,Home & Kitchen,Appliances,Blender Pro,292.75,1,0.1,263.48,175.57,87.91,33.36,6.23,Standard,23,Debit Card,Cancelled
ORD-002923,2024-03-21,2024,3,Q1,Spring,CUST-06514,Female,Premium,Asia,Japan,Home & Kitchen,Appliances,Rice Cooker,175.12,1,0.25,131.34,96.84,34.5,26.27,21.78,Express,12,PayPal,Returned
ORD-002924,2022-07-16,2022,7,Q3,Summer,CUST-06137,Male,New,Middle East,Saudi Arabia,Clothing,Men's Wear,Classic T-Shirt,99.61,3,0.0,298.83,170.28,128.55,43.02,18.65,Standard,10,Apple Pay,Returned
